payment_id,invoice_id,payment_date,amount,bank_account_ref
PMT-9392,INV-7392,2024-12-05,2610.11,BA-56016792
PMT-9393,INV-7393,2024-11-21,1689.45,BA-61482749
PMT-9394,INV-7394,2024-11-20,1367.04,BA-47455108
PMT-9395,INV-7395,2024-11-26,2048.45,BA-69812891
PMT-9396,INV-7396,2024-11-26,5542.01,BA-13137377
PMT-9397,INV-7397,2024-12-04,3064.91,BA-61688682
PMT-9398,INV-7398,2024-12-01,5250.31,BA-86626738
PMT-9399,INV-7399,2024-11-26,5482.6,BA-85437599
PMT-9400,INV-7400,2024-12-02,7964.71,BA-95789548
PMT-9401,INV-7401,2024-11-27,8267.53,BA-79571586
PMT-9402,INV-7402,2024-12-05,3591.85,BA-36164598
PMT-9403,INV-7403,2024-11-28,1659.13,BA-78809268
PMT-9404,INV-7404,2024-11-26,3116.21,BA-27592411
PMT-9405,INV-7405,2024-11-18,711.52,BA-78649916
PMT-9406,INV-7406,2024-11-25,152.58,BA-55362865
PMT-9407,INV-7407,2024-11-28,1090.71,BA-18505221
PMT-9408,INV-7408,2024-11-25,3531.48,BA-69819079
PMT-9409,INV-7409,2024-11-28,1565.67,BA-35593109
PMT-9410,INV-7410,2024-11-24,3087.5,BA-23503073
PMT-9411,INV-7411,2024-12-01,1622.13,BA-88351121
PMT-9412,INV-7412,2024-11-26,6590.88,BA-68551241
PMT-9413,INV-7413,2024-11-28,2763.81,BA-72446885
PMT-9414,INV-7414,2024-11-18,2135.33,BA-94650589
PMT-9415,INV-7415,2024-11-30,4873.9,BA-71325367
PMT-9416,INV-7416,2024-11-30,6873.72,BA-79571586
PMT-9417,INV-7417,2024-11-21,3815.97,BA-53560039
PMT-9418,INV-7418,2024-12-07,5774.7,BA-75090595
PMT-9419,INV-7419,2024-11-29,3869.06,BA-26487605
PMT-9420,INV-7420,2024-11-25,8999.16,BA-71230843
PMT-9421,INV-7421,2024-11-27,1485.44,BA-77635542
PMT-9422,INV-7422,2024-12-02,905.49,BA-39679134
PMT-9423,INV-7423,2024-11-24,3198.12,BA-59560375
PMT-9424,INV-7424,2024-12-02,4782.09,BA-15417277
PMT-9425,INV-7425,2024-12-01,3519.6,BA-12349408
PMT-9426,INV-7426,2024-11-24,1819.4,BA-95537118
PMT-9427,INV-7427,2024-12-07,11866.98,BA-41317839
PMT-9428,INV-7428,2024-11-26,1064.85,BA-52214961
PMT-9429,INV-7429,2024-12-04,5772.78,BA-38325623
PMT-9430,INV-7430,2024-11-29,4947.02,BA-49449733
PMT-9431,INV-7431,2024-11-23,291.5,BA-64783656
PMT-9432,INV-7432,2024-12-09,4014.04,BA-22175495
PMT-9433,INV-7433,2024-12-05,9590.98,BA-57097108
PMT-9434,INV-7434,2024-12-07,650.91,BA-45052250
PMT-9435,INV-7435,2024-12-01,2005.12,BA-26000985
PMT-9436,INV-7436,2024-12-03,1882.87,BA-78091943
PMT-9437,INV-7437,2024-12-08,1980.21,BA-64020531
PMT-9438,INV-7438,2024-12-08,4634.98,BA-31783965
PMT-9439,INV-7439,2024-11-23,2524.26,BA-64490884
PMT-9440,INV-7440,2024-12-02,8582.26,BA-79092953
PMT-9441,INV-7441,2024-12-05,3855.1,BA-88592782
PMT-9442,INV-7442,2024-11-30,2039.05,BA-21643368
PMT-9443,INV-7443,2024-12-09,3472.85,BA-63621481
PMT-9444,INV-7444,2024-11-27,1831.79,BA-89822539
PMT-9445,INV-7445,2024-12-07,1306.23,BA-31014049
PMT-9446,INV-7446,2024-12-07,2458.92,BA-52410090
PMT-9447,INV-7447,2024-12-02,1364.32,BA-56681418
PMT-9448,INV-7448,2024-11-27,309.41,BA-45052250
PMT-9449,INV-7449,2024-11-30,2181.7,BA-75745233
PMT-9450,INV-7450,2024-12-01,4318.77,BA-74851593
PMT-9451,INV-7451,2024-11-26,3173.01,BA-98217056
PMT-9452,INV-7452,2024-11-30,1449.3,BA-38283069
PMT-9453,INV-7453,2024-11-30,2065.53,BA-55166387
PMT-9454,INV-7454,2024-11-30,3408.77,BA-62897893
PMT-9455,INV-7455,2024-11-24,2231.4,BA-54147722
PMT-9456,INV-7456,2024-11-29,606.8,BA-76385704
PMT-9457,INV-7457,2024-12-09,2980.23,BA-82569631
PMT-9458,INV-7458,2024-11-30,1345.22,BA-66381091
PMT-9459,INV-7459,2024-11-27,2057.74,BA-24197559
PMT-9460,INV-7460,2024-12-10,8380.54,BA-88634183
PMT-9461,INV-7461,2024-12-08,1380.81,BA-61249253
PMT-9462,INV-7462,2024-12-04,3614.34,BA-42033077
PMT-9463,INV-7463,2024-12-08,3986.96,BA-42033077
PMT-9464,INV-7464,2024-12-04,354.47,BA-39902737
PMT-9465,INV-7465,2024-11-24,4366.08,BA-86368509
PMT-9466,INV-7466,2024-11-29,3723.75,BA-61877136
PMT-9467,INV-7467,2024-11-30,5762.83,BA-37080875
PMT-9468,INV-7468,2024-12-06,3078.6,BA-15618636
PMT-9469,INV-7469,2024-12-09,2591.5,BA-27665398
PMT-9470,INV-7470,2024-12-08,3937.19,BA-95344481
PMT-9471,INV-7471,2024-11-30,4546.68,BA-71325367
PMT-9472,INV-7472,2024-11-25,3980.16,BA-93023765
PMT-9473,INV-7473,2024-12-04,4480.4,BA-27948495
PMT-9474,INV-7474,2024-11-25,5781.9,BA-72513496
PMT-9475,INV-7475,2024-11-26,7356.24,BA-64520484
PMT-9476,INV-7476,2024-12-02,2508.6,BA-56325277
PMT-9477,INV-7477,2024-12-05,4652.3,BA-75551200
PMT-9478,INV-7478,2024-11-27,2028.41,BA-45479229
PMT-9479,INV-7479,2024-12-09,3221.38,BA-65779753
PMT-9480,INV-7480,2024-11-28,1390.87,BA-70690025
PMT-9481,INV-7481,2024-12-10,757.39,BA-48578460
PMT-9482,INV-7482,2024-12-10,654.95,BA-76149430
PMT-9483,INV-7483,2024-11-29,212.16,BA-61121087
PMT-9484,INV-7484,2024-11-27,5485.82,BA-61504006
PMT-9485,INV-7485,2024-12-10,1082.76,BA-67917877
PMT-9486,INV-7486,2024-11-28,9723.59,BA-14623360
PMT-9487,INV-7487,2024-12-07,2142.89,BA-80901507
PMT-9488,INV-7488,2024-11-29,1533.09,BA-60928773
PMT-9489,INV-7489,2024-12-04,3392.91,BA-41007578
PMT-9490,INV-7490,2024-12-01,2339.6,BA-21535642
PMT-9491,INV-7491,2024-12-13,2948.26,BA-65402616
PMT-9492,INV-7492,2024-12-05,5566.39,BA-73600201
PMT-9493,INV-7493,2024-12-10,854.95,BA-47743594
PMT-9494,INV-7494,2024-11-27,5464.65,BA-18909462
PMT-9495,INV-7495,2024-12-10,3891.21,BA-96126488
PMT-9496,INV-7496,2024-12-05,879.92,BA-75627516
PMT-9497,INV-7497,2024-12-07,5875.01,BA-62322971
PMT-9498,INV-7498,2024-12-01,1331.93,BA-68526005
PMT-9499,INV-7499,2024-12-06,1437.95,BA-80635798
PMT-9500,INV-7500,2024-11-25,286.15,BA-45465670
PMT-9501,INV-7501,2024-12-10,8583.23,BA-89077952
PMT-9502,INV-7502,2024-12-12,3107.75,BA-84360327
PMT-9503,INV-7503,2024-12-04,3086.95,BA-80901507
PMT-9504,INV-7504,2024-12-04,8926.74,BA-17626596
PMT-9505,INV-7505,2024-12-15,3970.52,BA-40931003
PMT-9506,INV-7506,2024-12-14,5267.42,BA-35811244
PMT-9507,INV-7507,2024-12-01,2508.44,BA-98662305
PMT-9508,INV-7508,2024-12-12,9270.13,BA-20883993
PMT-9509,INV-7509,2024-12-05,422.27,BA-20089226
PMT-9510,INV-7510,2024-12-01,7520.12,BA-83838220
PMT-9511,INV-7511,2024-12-08,1596.91,BA-83202498
PMT-9512,INV-7512,2024-12-02,5099.51,BA-95223357
PMT-9513,INV-7513,2024-12-01,2529.65,BA-45951526
PMT-9514,INV-7514,2024-12-04,750.59,BA-48414230
PMT-9515,INV-7515,2024-12-15,5775.98,BA-34256684
PMT-9516,INV-7516,2024-12-08,4784.02,BA-59487224
PMT-9517,INV-7517,2024-12-09,1784.85,BA-78105910
PMT-9518,INV-7518,2024-11-30,3630.88,BA-78810474
PMT-9519,INV-7519,2024-12-11,1405.49,BA-19816400
PMT-9520,INV-7520,2024-12-01,3733.53,BA-55997036
PMT-9521,INV-7521,2024-12-15,7900.88,BA-37631611
PMT-9522,INV-7522,2024-11-29,611.62,BA-94015441
PMT-9523,INV-7523,2024-12-07,5992.97,BA-25828058
PMT-9524,INV-7524,2024-12-10,9534.28,BA-14623360
PMT-9525,INV-7525,2024-12-13,1917.68,BA-13099855
PMT-9526,INV-7526,2024-12-14,3283.53,BA-57097108
PMT-9527,INV-7527,2024-12-07,5275.81,BA-57864027
PMT-9528,INV-7528,2024-12-09,3401.33,BA-17999533
PMT-9529,INV-7529,2024-12-08,3761.9,BA-47522967
PMT-9530,INV-7530,2024-12-16,8943.12,BA-35428420
PMT-9531,INV-7531,2024-11-29,4823.81,BA-73898748
PMT-9532,INV-7532,2024-12-05,3171.43,BA-25050194
PMT-9533,INV-7533,2024-12-14,3971.18,BA-97232433
PMT-9534,INV-7534,2024-12-04,1898.39,BA-91028420
PMT-9535,INV-7535,2024-12-01,2990.62,BA-43310074
PMT-9536,INV-7536,2024-12-05,3147.0,BA-17999533
PMT-9537,INV-7537,2024-12-10,5198.96,BA-55997036
PMT-9538,INV-7538,2024-12-17,2831.44,BA-73369627
PMT-9539,INV-7539,2024-12-12,1426.87,BA-37708439
PMT-9540,INV-7540,2024-12-05,2118.36,BA-72458740
PMT-9541,INV-7541,2024-12-01,3626.34,BA-21140502
PMT-9542,INV-7542,2024-12-01,1777.61,BA-98301822
PMT-9543,INV-7543,2024-12-15,697.45,BA-95379403
PMT-9544,INV-7544,2024-11-30,4416.9,BA-24624046
PMT-9545,INV-7545,2024-12-03,554.97,BA-39857025
PMT-9546,INV-7546,2024-11-29,9787.03,BA-14623360
PMT-9547,INV-7547,2024-12-16,7483.42,BA-17626596
PMT-9548,INV-7548,2024-12-15,3212.25,BA-30309186
PMT-9549,INV-7549,2024-12-14,4765.24,BA-35824443
PMT-9550,INV-7550,2024-12-08,3394.15,BA-90938952
PMT-9551,INV-7551,2024-12-08,841.02,BA-93940881
PMT-9552,INV-7552,2024-11-30,4494.72,BA-59964824
PMT-9553,INV-7553,2024-12-13,3648.76,BA-50319864
PMT-9554,INV-7554,2024-12-18,5446.82,BA-91653655
PMT-9555,INV-7555,2024-12-08,3165.35,BA-98915866
PMT-9556,INV-7556,2024-12-16,4044.27,BA-64520484
PMT-9557,INV-7557,2024-12-01,2260.59,BA-31014049
PMT-9558,INV-7558,2024-12-08,528.34,BA-47840444
PMT-9559,INV-7559,2024-12-04,6844.34,BA-77854192
PMT-9560,INV-7560,2024-12-14,7747.08,BA-86203685
PMT-9561,INV-7561,2024-12-06,1849.31,BA-76716382
PMT-9562,INV-7562,2024-12-06,5908.53,BA-17330681
PMT-9563,INV-7563,2024-12-07,2771.14,BA-97194544
PMT-9564,INV-7564,2024-12-04,435.5,BA-25846520
PMT-9565,INV-7565,2024-12-01,3228.34,BA-13099855
PMT-9566,INV-7566,2024-12-19,2603.72,BA-66851924
PMT-9567,INV-7567,2024-12-09,3167.45,BA-30720316
PMT-9568,INV-7568,2024-12-05,1887.39,BA-53393824
PMT-9569,INV-7569,2024-12-16,3790.6,BA-97232433
PMT-9570,INV-7570,2024-12-14,4036.6,BA-39962626
PMT-9571,INV-7571,2024-12-12,2754.83,BA-39857025
PMT-9572,INV-7572,2024-12-01,5018.12,BA-49416722
PMT-9573,INV-7573,2024-12-14,4988.39,BA-73721578
PMT-9574,INV-7574,2024-12-14,6048.93,BA-60352953
PMT-9575,INV-7575,2024-12-02,4496.3,BA-82928533
PMT-9576,INV-7576,2024-12-17,4614.9,BA-10664449
PMT-9577,INV-7577,2024-12-04,1100.15,BA-24081650
PMT-9578,INV-7578,2024-12-16,4666.79,BA-43463796
PMT-9579,INV-7579,2024-12-19,5327.86,BA-67411315
PMT-9580,INV-7580,2024-12-02,9342.78,BA-14623360
PMT-9581,INV-7581,2024-12-14,4079.83,BA-47203213
PMT-9582,INV-7582,2024-12-06,1711.63,BA-16458167
PMT-9583,INV-7583,2024-12-17,2371.8,BA-98452642
PMT-9584,INV-7584,2024-12-17,2083.58,BA-47743594
PMT-9585,INV-7585,2024-12-07,5196.32,BA-96865861
PMT-9586,INV-7586,2024-12-06,8864.8,BA-90800195
PMT-9587,INV-7587,2024-12-18,595.34,BA-88590039
PMT-9588,INV-7588,2024-12-14,1183.78,BA-30256261
PMT-9589,INV-7589,2024-12-06,1535.76,BA-60582073
PMT-9590,INV-7590,2024-12-18,3752.97,BA-59649003
PMT-9591,INV-7591,2024-12-15,3804.48,BA-66242348
PMT-9592,INV-7592,2024-12-10,6508.13,BA-29393035
PMT-9593,INV-7593,2024-12-10,2695.15,BA-98049228
PMT-9594,INV-7594,2024-12-04,2265.01,BA-19021960
PMT-9595,INV-7595,2024-12-09,2159.88,BA-94160208
PMT-9596,INV-7596,2024-12-05,3769.5,BA-77971076
PMT-9597,INV-7597,2024-12-16,1015.26,BA-26151306
PMT-9598,INV-7598,2024-12-13,22717.08,BA-67453355
PMT-9599,INV-7599,2024-12-21,7838.85,BA-17626596
PMT-9600,INV-7600,2024-12-08,1827.14,BA-46074069
PMT-9601,INV-7601,2024-12-21,2683.44,BA-95442367
PMT-9602,INV-7602,2024-12-22,2640.92,BA-10856538
PMT-9603,INV-7603,2024-12-21,3081.39,BA-16266501
PMT-9604,INV-7604,2024-12-10,3469.35,BA-12161771
PMT-9605,INV-7605,2024-12-21,2243.63,BA-87550420
PMT-9606,INV-7606,2024-12-11,1654.19,BA-35153788
PMT-9607,INV-7607,2024-12-09,2084.35,BA-98221745
PMT-9608,INV-7608,2024-12-05,1383.07,BA-53423984
PMT-9609,INV-7609,2024-12-07,1131.14,BA-26151306
PMT-9610,INV-7610,2024-12-15,2835.65,BA-39962626
PMT-9611,INV-7611,2024-12-12,1141.41,BA-42130069
PMT-9612,INV-7612,2024-12-15,3829.32,BA-77997185
PMT-9613,INV-7613,2024-12-12,5728.03,BA-97194544
PMT-9614,INV-7614,2024-12-08,3090.05,BA-71666730
PMT-9615,INV-7615,2024-12-06,4886.96,BA-57671253
PMT-9616,INV-7616,2024-12-18,3266.58,BA-82263676
PMT-9617,INV-7617,2024-12-11,2525.21,BA-45570644
PMT-9618,INV-7618,2024-12-07,3792.71,BA-30302435
PMT-9619,INV-7619,2024-12-08,2733.79,BA-22145096
PMT-9620,INV-7620,2024-12-21,2622.33,BA-90068835
PMT-9621,INV-7621,2024-12-21,4595.62,BA-20418044
PMT-9622,INV-7622,2024-12-12,3071.87,BA-28598890
PMT-9623,INV-7623,2024-12-19,2069.93,BA-69382640
PMT-9624,INV-7624,2024-12-15,1802.56,BA-58825909
PMT-9625,INV-7625,2024-12-12,7362.89,BA-70002780
PMT-9626,INV-7626,2024-12-10,1229.38,BA-55402183
PMT-9627,INV-7627,2024-12-23,5574.43,BA-85777892
PMT-9628,INV-7628,2024-12-20,4204.13,BA-78649916
PMT-9629,INV-7629,2024-12-21,603.03,BA-39806413
PMT-9630,INV-7630,2024-12-11,1777.0,BA-66381091
PMT-9631,INV-7631,2024-12-07,978.19,BA-71257352
PMT-9632,INV-7632,2024-12-18,1004.69,BA-45052250
PMT-9633,INV-7633,2024-12-24,2214.83,BA-61688682
PMT-9634,INV-7634,2024-12-13,2205.72,BA-58877189
PMT-9635,INV-7635,2024-12-17,3764.0,BA-37080875
PMT-9636,INV-7636,2024-12-10,2019.2,BA-96865861
PMT-9637,INV-7637,2024-12-13,5092.0,BA-53773065
PMT-9638,INV-7638,2024-12-21,11295.82,BA-77330181
PMT-9639,INV-7639,2024-12-10,3783.52,BA-92532369
PMT-9640,INV-7640,2024-12-10,5171.31,BA-35266505
PMT-9641,INV-7641,2024-12-17,3544.32,BA-55007604
PMT-9642,INV-7642,2024-12-23,1530.98,BA-45925506
PMT-9643,INV-7643,2024-12-23,1400.31,BA-81900607
PMT-9644,INV-7644,2024-12-25,4132.87,BA-46206593
PMT-9645,INV-7645,2024-12-24,6937.04,BA-97447461
PMT-9646,INV-7646,2024-12-11,5071.71,BA-91807500
PMT-9647,INV-7647,2024-12-08,6469.9,BA-38881120
PMT-9648,INV-7648,2024-12-15,4089.15,BA-45265254
PMT-9649,INV-7649,2024-12-25,880.53,BA-20418044
PMT-9650,INV-7650,2024-12-07,4776.41,BA-59903392
PMT-9651,INV-7651,2024-12-22,2853.57,BA-22046497
PMT-9652,INV-7652,2024-12-25,5469.9,BA-49321318
PMT-9653,INV-7653,2024-12-20,3384.05,BA-90938952
PMT-9654,INV-7654,2024-12-25,160.37,BA-64327660
PMT-9655,INV-7655,2024-12-08,2678.33,BA-56100526
PMT-9656,INV-7656,2024-12-11,3545.12,BA-55372513
PMT-9657,INV-7657,2024-12-17,4372.48,BA-49206502
PMT-9658,INV-7658,2024-12-20,3241.48,BA-65463927
PMT-9659,INV-7659,2024-12-21,4322.24,BA-36742886
PMT-9660,INV-7660,2024-12-10,628.11,BA-50767129
PMT-9661,INV-7661,2024-12-21,3651.47,BA-21259600
PMT-9662,INV-7662,2024-12-15,4996.53,BA-98221745
PMT-9663,INV-7663,2024-12-25,3620.14,BA-86037035
PMT-9664,INV-7664,2024-12-24,6422.96,BA-22843161
PMT-9665,INV-7665,2024-12-19,1453.69,BA-96513477
PMT-9666,INV-7666,2024-12-24,570.77,BA-75627516
PMT-9667,INV-7667,2024-12-20,1128.8,BA-23193537
PMT-9668,INV-7668,2024-12-12,579.2,BA-49206502
PMT-9669,INV-7669,2024-12-21,5178.2,BA-77507631
PMT-9670,INV-7670,2024-12-16,4458.43,BA-61780050
PMT-9671,INV-7671,2024-12-19,4431.95,BA-40438711
PMT-9672,INV-7672,2024-12-17,6521.89,BA-14327648
PMT-9673,INV-7673,2024-12-10,5022.29,BA-62203809
PMT-9674,INV-7674,2024-12-22,1625.99,BA-31511900
PMT-9675,INV-7675,2024-12-08,200.3,BA-53922648
PMT-9676,INV-7676,2024-12-18,2306.69,BA-64198427
PMT-9677,INV-7677,2024-12-11,2917.24,BA-78741149
PMT-9678,INV-7678,2024-12-20,33999.99,BA-43562617
PMT-9679,INV-7679,2024-12-24,2261.12,BA-60928773
PMT-9680,INV-7680,2024-12-23,2067.4,BA-39679134
PMT-9681,INV-7681,2024-12-14,6965.45,BA-92106366
PMT-9682,INV-7682,2024-12-27,3243.2,BA-89531364
PMT-9683,INV-7683,2024-12-12,11616.84,BA-39851095
PMT-9684,INV-7684,2024-12-20,2670.32,BA-17056578
PMT-9685,INV-7685,2024-12-10,911.04,BA-83417397
PMT-9686,INV-7686,2024-12-16,4121.67,BA-30926211
PMT-9687,INV-7687,2024-12-27,9260.45,BA-36146343
PMT-9688,INV-7688,2024-12-09,5146.36,BA-92374421
PMT-9689,INV-7689,2024-12-13,626.94,BA-96885593
PMT-9690,INV-7690,2024-12-10,2586.7,BA-55166387
PMT-9691,INV-7691,2024-12-18,884.54,BA-58258464
PMT-9692,INV-7692,2024-12-23,5350.83,BA-18141783
PMT-9693,INV-7693,2024-12-19,1132.85,BA-61121087
PMT-9694,INV-7694,2024-12-10,779.77,BA-53895707
PMT-9695,INV-7695,2024-12-16,3339.11,BA-26843185
PMT-9696,INV-7696,2024-12-16,3853.2,BA-56325277
PMT-9697,INV-7697,2024-12-23,2695.89,BA-94015441
PMT-9698,INV-7698,2024-12-17,5330.43,BA-79328247
PMT-9699,INV-7699,2024-12-24,1822.35,BA-97619725
PMT-9700,INV-7700,2024-12-26,1408.27,BA-24343810
PMT-9701,INV-7701,2024-12-24,2853.53,BA-56100526
PMT-9702,INV-7702,2024-12-15,856.48,BA-64520484
PMT-9703,INV-7703,2024-12-19,2173.39,BA-32786087
PMT-9704,INV-7704,2024-12-17,4114.02,BA-67804228
PMT-9705,INV-7705,2024-12-23,2681.69,BA-37190971
PMT-9706,INV-7706,2024-12-15,1203.84,BA-60485796
PMT-9707,INV-7707,2024-12-23,2164.48,BA-93697774
PMT-9708,INV-7708,2024-12-30,3364.99,BA-15131948
PMT-9709,INV-7709,2024-12-26,738.8,BA-78041437
PMT-9710,INV-7710,2024-12-16,2572.05,BA-78809268
PMT-9711,INV-7711,2024-12-13,923.2,BA-79988171
PMT-9712,INV-7712,2024-12-25,1119.71,BA-96676696
PMT-9713,INV-7713,2024-12-18,1011.29,BA-66396028
PMT-9714,INV-7714,2024-12-14,2154.65,BA-17835520
PMT-9715,INV-7715,2024-12-26,1769.49,BA-18322022
PMT-9716,INV-7716,2024-12-30,1285.35,BA-28844398
PMT-9717,INV-7717,2024-12-27,552.92,BA-41349982
PMT-9718,INV-7718,2024-12-16,3382.85,BA-18851446
PMT-9719,INV-7719,2024-12-15,2537.44,BA-26671921
PMT-9720,INV-7720,2024-12-30,3794.41,BA-88061052
PMT-9721,INV-7721,2024-12-13,5399.14,BA-80224010
PMT-9722,INV-7722,2024-12-26,4786.35,BA-61877136
PMT-9723,INV-7723,2024-12-26,3376.73,BA-91886009
PMT-9724,INV-7724,2024-12-20,2378.28,BA-41349982
PMT-9725,INV-7725,2024-12-29,2108.26,BA-41007578
PMT-9726,INV-7726,2024-12-16,324.67,BA-19442473
PMT-9727,INV-7727,2024-12-31,1953.59,BA-12695323
PMT-9728,INV-7728,2024-12-20,4599.21,BA-93742074
PMT-9729,INV-7729,2024-12-27,895.67,BA-24197559
PMT-9730,INV-7730,2024-12-23,938.84,BA-88712142
PMT-9731,INV-7731,2024-12-19,2544.8,BA-56574257
PMT-9732,INV-7732,2024-12-31,2999.08,BA-17299905
PMT-9733,INV-7733,2024-12-23,1770.88,BA-54147722
PMT-9734,INV-7734,2024-12-16,6381.17,BA-17626596
PMT-9735,INV-7735,2024-12-28,9655.79,BA-68042367
PMT-9736,INV-7736,2024-12-19,4839.63,BA-67794020
PMT-9737,INV-7737,2024-12-30,7399.72,BA-45265254
PMT-9738,INV-7738,2024-12-24,1322.96,BA-47437199
PMT-9739,INV-7739,2024-12-16,1602.53,BA-62322971
PMT-9740,INV-7740,2024-12-24,5778.84,BA-26071569
PMT-9741,INV-7741,2024-12-14,9601.46,BA-81232198
PMT-9742,INV-7742,2024-12-17,2354.68,BA-96110063
PMT-9743,INV-7743,2024-12-22,829.98,BA-22613208
PMT-9744,INV-7744,2024-12-27,4964.28,BA-90013504
PMT-9745,INV-7745,2024-12-19,2525.93,BA-33960779
PMT-9746,INV-7746,2024-12-30,5095.47,BA-96861466
PMT-9747,INV-7747,2024-12-24,1402.97,BA-62148384
PMT-9748,INV-7748,2024-12-16,1440.9,BA-11693465
PMT-9749,INV-7749,2024-12-29,3031.96,BA-42301241
PMT-9750,INV-7750,2024-12-18,10949.9,BA-55330357
PMT-9751,INV-7751,2024-12-25,233.14,BA-68526005
PMT-9752,INV-7752,2025-01-01,5538.11,BA-39851095
PMT-9753,INV-7753,2024-12-21,2358.61,BA-34127884
PMT-9754,INV-7754,2024-12-20,5596.6,BA-38816302
PMT-9755,INV-7755,2024-12-24,3243.98,BA-91907998
PMT-9756,INV-7756,2025-01-01,1669.49,BA-23193537
PMT-9757,INV-7757,2024-12-19,4052.63,BA-48578460
PMT-9758,INV-7758,2024-12-31,3279.87,BA-38152097
PMT-9759,INV-7759,2024-12-23,4437.73,BA-41433295
PMT-9760,INV-7760,2024-12-23,170.35,BA-78704012
PMT-9761,INV-7761,2025-01-02,3491.83,BA-27032443
PMT-9762,INV-7762,2024-12-23,1844.44,BA-88592782
PMT-9763,INV-7763,2024-12-30,5702.77,BA-13137377
PMT-9764,INV-7764,2024-12-20,2878.78,BA-77268607
PMT-9765,INV-7765,2024-12-25,2855.43,BA-60909474
PMT-9766,INV-7766,2024-12-24,1491.62,BA-22613208
PMT-9767,INV-7767,2024-12-30,6308.42,BA-19719255
PMT-9768,INV-7768,2024-12-22,5469.03,BA-13019113
PMT-9769,INV-7769,2024-12-21,3317.57,BA-25905184
PMT-9770,INV-7770,2025-01-03,1635.78,BA-86013032
PMT-9771,INV-7771,2024-12-22,4671.53,BA-23651266
PMT-9772,INV-7772,2024-12-30,7138.63,BA-48081562
PMT-9773,INV-7773,2024-12-20,2195.82,BA-53041479
PMT-9774,INV-7774,2024-12-22,1428.3,BA-53560039
PMT-9775,INV-7775,2024-12-26,2902.13,BA-92594052
PMT-9776,INV-7776,2024-12-21,2775.28,BA-66851924
PMT-9777,INV-7777,2024-12-28,2479.63,BA-18288654
PMT-9778,INV-7778,2024-12-25,2298.78,BA-23696006
PMT-9779,INV-7779,2024-12-28,821.58,BA-83517017
PMT-9780,INV-7780,2024-12-31,500.09,BA-90013504
PMT-9781,INV-7781,2024-12-28,1111.91,BA-55896454
PMT-9782,INV-7782,2024-12-22,4280.16,BA-51554798
PMT-9783,INV-7783,2024-12-29,1900.86,BA-61688682
PMT-9784,INV-7784,2024-12-20,3714.94,BA-34669572
PMT-9785,INV-7785,2025-01-01,4475.34,BA-43852498
PMT-9786,INV-7786,2024-12-27,2940.74,BA-91653655
PMT-9787,INV-7787,2024-12-24,538.74,BA-61877136
PMT-9788,INV-7788,2025-01-04,1169.38,BA-17050844
PMT-9789,INV-7789,2024-12-29,4854.2,BA-52477713
PMT-9790,INV-7790,2024-12-25,5419.04,BA-91829239
PMT-9791,INV-7791,2024-12-31,4046.33,BA-80490681
PMT-9792,INV-7792,2024-12-27,4883.57,BA-59982352
PMT-9793,INV-7793,2024-12-23,3525.68,BA-40026139
PMT-9794,INV-7794,2024-12-23,3979.14,BA-42762079
PMT-9795,INV-7795,2024-12-30,4678.24,BA-42533856
PMT-9796,INV-7796,2025-01-02,3308.0,BA-83202498
PMT-9797,INV-7797,2025-01-04,1781.8,BA-15471626
PMT-9798,INV-7798,2025-01-04,11466.0,BA-98915866
PMT-9799,INV-7799,2024-12-25,3733.52,BA-41132723
PMT-9800,INV-7800,2024-12-23,4026.56,BA-31669330
PMT-9801,INV-7801,2024-12-25,257.72,BA-97366946
PMT-9802,INV-7802,2024-12-30,227.79,BA-97366946
PMT-9803,INV-7803,2025-01-06,4663.84,BA-95442367
PMT-9804,INV-7804,2024-12-28,2337.2,BA-43234300
PMT-9805,INV-7805,2024-12-20,906.33,BA-91220385
PMT-9806,INV-7806,2025-01-02,213.16,BA-86421196
PMT-9807,INV-7807,2024-12-25,4641.13,BA-50319864
PMT-9808,INV-7808,2024-12-22,960.97,BA-91653655
PMT-9809,INV-7809,2024-12-28,1575.1,BA-26262455
PMT-9810,INV-7810,2024-12-22,389.67,BA-76521692
PMT-9811,INV-7811,2024-12-26,6541.84,BA-77695536
PMT-9812,INV-7812,2024-12-23,1415.08,BA-80270461
PMT-9813,INV-7813,2024-12-29,531.79,BA-41055424
PMT-9814,INV-7814,2025-01-06,966.74,BA-21397668
PMT-9815,INV-7815,2025-01-04,1456.55,BA-90068835
PMT-9816,INV-7816,2024-12-30,3979.36,BA-24040355
PMT-9817,INV-7817,2024-12-27,1141.87,BA-78041437
PMT-9818,INV-7818,2024-12-29,5149.39,BA-46466681
PMT-9819,INV-7819,2024-12-28,1957.76,BA-70439125
PMT-9820,INV-7820,2025-01-01,5999.19,BA-67794020
PMT-9821,INV-7821,2024-12-22,1242.54,BA-34256684
PMT-9822,INV-7822,2025-01-08,2553.06,BA-25050194
PMT-9823,INV-7823,2024-12-24,4757.61,BA-94140421
PMT-9824,INV-7824,2025-01-08,3977.64,BA-66255890
PMT-9825,INV-7825,2024-12-22,6735.84,BA-17068021
PMT-9826,INV-7826,2024-12-21,2292.12,BA-84321185
PMT-9827,INV-7827,2024-12-26,3867.76,BA-32648173
PMT-9828,INV-7828,2025-01-08,1303.15,BA-20809644
PMT-9829,INV-7829,2024-12-29,756.14,BA-73395297
